,org/jhotdraw/app/AbstractApplication.java,org/jhotdraw/app/AbstractProject.java,org/jhotdraw/app/Application.java,org/jhotdraw/app/DefaultApplicationModel.java,org/jhotdraw/app/DefaultOSXApplication.java,org/jhotdraw/app/DefaultSDIApplication.java,org/jhotdraw/beans/AbstractBean.java,org/jhotdraw/draw/AbstractDrawing.java,org/jhotdraw/draw/action/AbstractViewAction.java,org/jhotdraw/draw/action/JPopupButton.java,org/jhotdraw/draw/action/PaletteMenuItemUI.java,org/jhotdraw/draw/action/SwingWorker.java,org/jhotdraw/draw/action/ToolBarButtonFactory.java,org/jhotdraw/draw/action/VerticalGridLayout.java,org/jhotdraw/draw/action/ZoomAction.java,org/jhotdraw/draw/AttributeKey.java,org/jhotdraw/draw/AttributeKeys.java,org/jhotdraw/draw/Constrainer.java,org/jhotdraw/draw/DefaultDrawingEditor.java,org/jhotdraw/draw/DefaultDrawing.java,org/jhotdraw/draw/DefaultDrawingView.java,org/jhotdraw/draw/DrawingEditor.java,org/jhotdraw/draw/DrawingEvent.java,org/jhotdraw/draw/Drawing.java,org/jhotdraw/draw/DrawingListener.java,org/jhotdraw/draw/DrawingView.java,org/jhotdraw/draw/Figure.java,org/jhotdraw/draw/FigureLayerComparator.java,org/jhotdraw/draw/FigureSelectionEvent.java,org/jhotdraw/draw/FigureSelectionListener.java,org/jhotdraw/draw/GridConstrainer.java,org/jhotdraw/draw/HandleEvent.java,org/jhotdraw/draw/Handle.java,org/jhotdraw/draw/Options.java,org/jhotdraw/draw/Tool.java,org/jhotdraw/geom/Dimension2DDouble.java,org/jhotdraw/geom/Insets2DDouble.java,org/jhotdraw/gui/datatransfer/CompositeTransferable.java,org/jhotdraw/gui/PlacardScrollPaneLayout.java,org/jhotdraw/samples/draw/DrawApplet.java,org/jhotdraw/samples/draw/DrawApplicationModel.java,org/jhotdraw/samples/draw/DrawFigureFactory.java,org/jhotdraw/samples/draw/DrawingPanel.java,org/jhotdraw/samples/draw/DrawProject.java,org/jhotdraw/samples/draw/Main.java,org/jhotdraw/samples/net/Main.java,org/jhotdraw/samples/net/NetApplet.java,org/jhotdraw/samples/net/NetApplicationModel.java,org/jhotdraw/samples/net/NetFactory.java,org/jhotdraw/samples/net/NetProject.java,org/jhotdraw/samples/pert/Main.java,org/jhotdraw/samples/pert/PertApplet.java,org/jhotdraw/samples/pert/PertApplicationModel.java,org/jhotdraw/samples/pert/PertFactory.java,org/jhotdraw/samples/pert/PertProject.java,org/jhotdraw/undo/CompositeEdit.java,org/jhotdraw/undo/UndoRedoManager.java,org/jhotdraw/util/LocaleUtil.java,org/jhotdraw/util/ResourceBundleUtil.java,org/jhotdraw/util/ReversedList.java,org/jhotdraw/xml/DefaultDOMFactory.java,org/jhotdraw/xml/DOMFactory.java,org/jhotdraw/xml/DOMInput.java,org/jhotdraw/xml/DOMOutput.java,org/jhotdraw/xml/DOMStorable.java,org/jhotdraw/xml/NanoXMLLiteDOMInput.java,org/jhotdraw/xml/NanoXMLLiteDOMOutput.java,org/jhotdraw/xml/XMLTransferable.java
350,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
351,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
352,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
353,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
354,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
355,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
356,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
357,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
358,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
359,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
360,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
361,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
362,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
363,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
364,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
365,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
366,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
367,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
368,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
369,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
370,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
371,1,2,1,1,1,1,3,3,4,5,5,6,7,5,4,8,8,2,9,10,11,2,11,11,3,9,10,10,11,11,9,11,11,11,7,12,13,14,2,6,7,15,7,2,1,1,6,7,15,2,1,6,7,15,2,3,2,16,16,11,15,17,13,13,3,17,17,14
372,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
373,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
374,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
375,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
376,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
377,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
378,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
379,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
380,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
381,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
382,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
383,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
384,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
385,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
386,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
387,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
388,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
389,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
390,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
391,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
392,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
393,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
394,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,10,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
395,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
396,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
397,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
398,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
399,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
400,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
401,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
402,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
403,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
404,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
405,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
406,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,10,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
407,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
408,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
409,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
410,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
411,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
412,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
413,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
414,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
415,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
416,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
417,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
418,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
419,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
420,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
421,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
422,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
423,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
424,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
425,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
426,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
427,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
428,1,2,1,1,1,1,3,3,4,5,5,6,7,5,4,8,8,2,9,10,11,2,11,11,3,9,10,3,11,11,9,11,11,11,7,12,13,14,2,6,7,15,7,2,1,1,6,7,15,2,1,6,7,15,2,3,2,16,16,11,15,17,13,17,12,17,17,14
429,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
430,1,1,1,1,1,1,2,3,2,4,4,2,5,6,5,7,7,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,6,6,8,2,8,5,7,5,2,1,1,8,5,9,2,1,8,5,9,2,2,2,10,10,3,9,11,11,11,9,11,11,8
431,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
432,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
433,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
434,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
435,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
436,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
437,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
438,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
439,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
